date,customer_id,product_line,arr,mrr,bookings,expansion_revenue,contraction_revenue,churned_revenue,new_business_revenue,renewal_revenue
2023-01-01,357,Analytics,113456,9454.67,3974,13730,6457,0,10984,34518
2023-01-01,358,AI Suite,107463,8955.25,10697,9009,459,0,26884,6431
2023-01-01,359,Security,42576,3548.0,2957,6949,6176,0,29209,20824
2023-01-01,360,Core Platform,80332,6694.33,21366,14415,504,0,28338,19332
2023-01-01,361,Core Platform,56654,4721.17,32636,3357,9649,0,6289,16529
2023-01-01,362,Core Platform,13624,1135.33,10421,11221,5254,0,23278,13466
2023-01-01,363,AI Suite,57348,4779.0,12956,17760,4453,0,29724,7661
2023-01-01,364,Analytics,12816,1068.0,10391,3144,9568,0,1576,17991
2023-01-01,365,Analytics,135332,11277.67,39373,9662,503,0,23787,30267
2023-01-01,366,AI Suite,112749,9395.75,28044,7112,5258,0,8141,9335
2023-01-01,367,Analytics,127090,10590.83,20597,11475,4873,0,24550,13264
2023-01-01,368,Core Platform,90824,7568.67,18255,18975,724,0,24424,1805
2023-01-01,369,Core Platform,80174,6681.17,23494,19473,8415,0,16088,11065
2023-01-01,370,Core Platform,103286,8607.17,36155,4489,3370,0,15954,18812
2023-01-01,371,Analytics,47377,3948.08,24506,8894,2411,0,12203,21209
2023-01-01,372,Core Platform,47292,3941.0,8730,383,7089,0,20797,4023
2023-01-01,373,Security,61388,5115.67,20177,7928,1189,0,2490,35882
2023-01-01,374,Security,11815,984.58,21903,17617,5802,94491,22355,38720
2023-01-01,375,Enterprise,59735,4977.92,5982,2815,7247,0,11336,14616
2023-01-01,376,AI Suite,59078,4923.17,17504,17362,6536,0,28459,24917
2023-01-01,377,Security,123699,10308.25,3310,6907,7415,0,25233,3166
2023-01-01,378,Security,52533,4377.75,1457,19700,2653,0,258,13754
2023-01-01,379,Core Platform,35786,2982.17,12779,11993,4513,0,27862,9015
2023-01-01,380,Enterprise,31666,2638.83,16919,18695,9004,0,24129,3741
2023-01-01,381,Security,115752,9646.0,15486,17815,2488,0,24548,39468
2023-01-01,382,Enterprise,146373,12197.75,46824,14166,2915,0,14179,5258
2023-01-01,383,AI Suite,101981,8498.42,39423,17616,6149,0,1550,12279
2023-01-01,384,Security,93138,7761.5,23484,714,8805,0,12311,5565
2023-01-01,385,AI Suite,121791,10149.25,8425,17624,3954,0,6810,8286
2023-01-01,386,Analytics,151642,12636.83,29953,17166,2666,0,29383,30370
2023-01-01,387,AI Suite,9548,795.67,48568,4528,532,0,2832,24931
2023-01-01,388,Enterprise,85292,7107.67,36017,12906,2940,0,13285,7970
2023-01-01,389,Analytics,74087,6173.92,3082,16341,1484,0,25591,12384
2023-01-01,390,Analytics,95050,7920.83,45118,2920,3022,0,22963,7265
2023-01-01,391,Analytics,60002,5000.17,30568,11448,3900,0,20215,17283
2023-01-01,392,Security,68894,5741.17,20507,13368,6463,0,27893,19076
2023-01-01,393,Enterprise,40662,3388.5,11037,6880,3287,0,14653,20930
2023-01-01,394,Enterprise,88883,7406.92,18605,5504,3051,0,6073,18603
2023-01-01,395,AI Suite,60697,5058.08,20814,2576,1008,0,10820,3576
2023-01-01,396,AI Suite,135897,11324.75,20132,18219,4001,0,21418,1146
2023-01-01,397,Analytics,65764,5480.33,22396,11801,392,0,18010,606
2023-01-01,398,Core Platform,151608,12634.0,14647,10296,3375,0,8586,2104
2023-01-01,399,Analytics,122795,10232.92,15795,5908,7019,0,18095,32873
2023-01-01,400,Security,49960,4163.33,31468,10330,1358,0,5069,465
2023-01-01,401,Enterprise,147827,12318.92,12125,11199,1123,0,13951,37710
2023-01-01,402,Security,86615,7217.92,43530,14642,2904,0,24778,33633
2023-01-01,403,Analytics,139697,11641.42,40444,10825,2380,0,15275,28426
2023-01-01,404,Analytics,118371,9864.25,10850,13569,954,0,24898,21609
2023-01-01,405,Core Platform,118631,9885.92,48586,6275,3460,0,8171,17829
2023-01-01,406,AI Suite,39316,3276.33,32142,5377,4957,0,9964,16976
2023-01-01,407,Analytics,67105,5592.08,32219,11391,2543,0,9453,34610
2023-01-01,408,Analytics,112409,9367.42,49664,6121,1363,0,15870,6161
2023-01-01,409,Analytics,122481,10206.75,7277,5108,6665,0,8933,6694
2023-01-01,410,Enterprise,85572,7131.0,42054,5788,3557,0,19973,17751
2023-01-01,411,Analytics,101615,8467.92,17768,1934,4722,0,10650,35863
2023-01-01,412,Enterprise,62743,5228.58,12086,11779,7196,0,2243,4536
2023-01-01,413,AI Suite,88740,7395.0,30601,6965,1985,0,12234,19340
2023-01-01,414,Security,134248,11187.33,42223,7294,8395,0,784,32042
2023-01-01,415,Security,2728,227.33,42004,11018,8290,146153,14061,17027
2023-01-01,416,Security,88170,7347.5,28745,9295,6078,0,13003,25424
2023-01-01,417,AI Suite,9889,824.08,24370,18625,8736,145772,20783,30635
2023-01-01,418,AI Suite,55545,4628.75,14311,3460,3966,0,2383,8980
2023-01-01,419,Analytics,42013,3501.08,15084,1604,3721,0,27003,21914
2023-01-01,420,Core Platform,71398,5949.83,17862,5601,3739,0,3519,2353
2023-01-01,421,Core Platform,53731,4477.58,13994,10787,5803,0,29539,35809
2023-01-01,422,Core Platform,25550,2129.17,29101,5304,4748,0,6222,11080
2023-01-01,423,Core Platform,149821,12485.08,47053,11973,3424,0,7911,8948
2023-01-01,424,Enterprise,29333,2444.42,27314,19663,669,0,11998,37084
2023-01-01,425,Security,57044,4753.67,4059,6056,2038,0,6677,30833
2023-01-01,426,Security,51169,4264.08,5665,8005,6379,0,3320,34960
2023-01-01,427,AI Suite,143752,11979.33,5377,8115,2523,0,28700,21731
2023-01-01,428,Analytics,138602,11550.17,5124,9290,2551,0,18656,21168
2023-01-01,429,Enterprise,36371,3030.92,34095,18443,2729,0,20865,32200
2023-01-01,430,AI Suite,13713,1142.75,34630,7260,7757,0,21011,34138
2023-01-01,431,Core Platform,27553,2296.08,15035,15503,9743,0,21758,4742
2023-01-01,432,Analytics,38196,3183.0,24151,11489,7587,0,15390,26284
2023-01-01,433,Core Platform,32282,2690.17,1481,12205,9117,0,15432,39265
2023-01-01,434,Enterprise,78815,6567.92,44710,5182,76,0,22165,2240
2023-01-01,435,Security,118238,9853.17,37030,10172,7369,0,5811,34129
2023-01-01,436,Enterprise,58962,4913.5,38573,13391,7498,0,2280,3605
2023-01-01,437,Security,41604,3467.0,33839,8301,1197,0,13483,34273
2023-01-01,438,Enterprise,99979,8331.58,20652,14459,60,0,26554,19390
2023-01-01,439,Core Platform,129332,10777.67,28478,2749,8246,0,14798,38196
2023-01-01,440,Core Platform,108326,9027.17,45675,1273,8486,0,9655,4019
2023-01-01,441,Analytics,67250,5604.17,8659,9663,7473,0,21592,14394
2023-01-01,442,Core Platform,132387,11032.25,7859,4484,3163,0,13842,24804
2023-01-01,443,Analytics,32515,2709.58,31709,7864,5714,0,9664,27060
2023-01-01,444,AI Suite,54981,4581.75,4273,1054,7829,0,16188,6484
2023-01-01,445,Security,120884,10073.67,6801,19082,1056,0,20872,8329
2023-01-01,446,AI Suite,122038,10169.83,18482,9605,4969,0,6645,29562
2023-01-01,447,Analytics,69913,5826.08,20736,373,3067,0,20213,20802
2023-01-01,448,Enterprise,36918,3076.5,47690,13818,3873,0,14660,3279
2023-01-01,449,AI Suite,94780,7898.33,28366,3512,2885,0,2183,38561
2023-01-01,450,Enterprise,5948,495.67,45215,13035,7087,57409,3634,32017
2023-01-01,451,Analytics,55643,4636.92,49735,12250,6367,0,13740,21757
2023-01-01,452,AI Suite,21455,1787.92,49652,2861,4101,0,22150,23227
2023-01-01,453,Core Platform,67600,5633.33,6012,9148,76,0,16435,22802
2023-01-01,454,Enterprise,108953,9079.42,1047,14875,6731,0,17540,33602
2023-01-01,455,Core Platform,136624,11385.33,6284,10926,8391,0,10908,36077
2023-01-01,456,Core Platform,135432,11286.0,14972,10365,1816,0,24395,37642
2023-01-01,457,Analytics,117670,9805.83,20436,913,8130,0,18270,8648
2023-01-01,458,Security,154143,12845.25,33354,14690,2794,0,12142,10757
2023-01-01,459,Security,41149,3429.08,12062,5644,8581,0,18801,13609
2023-01-01,460,Security,42846,3570.5,5086,19359,5277,0,13949,10806
2023-01-01,461,Analytics,34479,2873.25,32845,18615,416,0,23151,29145
2023-01-01,462,Core Platform,159672,13306.0,35514,16831,2370,0,22545,11508
2023-01-01,463,Analytics,24099,2008.25,25061,5052,1849,0,25889,28576
2023-01-01,464,Security,147026,12252.17,13322,1028,2845,0,21422,13906
2023-01-01,465,Enterprise,34134,2844.5,27123,6443,3147,0,7323,35489
2023-01-01,466,AI Suite,14171,1180.92,23223,13672,6512,0,8876,2046
2023-01-01,467,Security,123404,10283.67,22960,19000,186,0,5555,12866
2023-01-01,468,Core Platform,13423,1118.58,41472,933,274,0,29941,29461
2023-01-01,469,Core Platform,120442,10036.83,20376,19205,8567,0,625,19689
2023-01-01,470,Security,84067,7005.58,3688,17160,2653,0,15951,31811
2023-01-01,471,AI Suite,56260,4688.33,44536,9843,4359,0,23060,33006
2023-01-01,472,Enterprise,95446,7953.83,9033,4249,5394,0,19146,24634
2023-01-01,473,Security,52058,4338.17,35448,1884,4888,0,17647,13102
2023-01-01,474,AI Suite,114072,9506.0,3534,5428,7514,0,2947,26224
2023-01-01,475,Core Platform,156631,13052.58,49339,13744,3802,0,150,21520
2023-01-01,476,Core Platform,79887,6657.25,35027,16546,1957,0,424,19842
2023-01-01,477,Core Platform,21157,1763.08,45210,16670,1123,0,12713,34414
2023-01-01,478,Enterprise,97325,8110.42,10195,15454,5359,0,28083,39640
2023-01-01,479,AI Suite,26247,2187.25,32707,4802,9627,0,27096,31301
2023-01-01,480,Analytics,144736,12061.33,40296,4307,2864,0,7987,32878
2023-01-01,481,Enterprise,89942,7495.17,46536,9504,3453,0,17553,16357
2023-01-01,482,Core Platform,151839,12653.25,49430,8842,6468,0,4099,22256
2023-01-01,483,Security,11094,924.5,37119,14560,3466,57204,27963,22455
2023-01-01,484,AI Suite,121786,10148.83,3847,9763,6661,0,29192,32439
2023-01-01,485,AI Suite,139796,11649.67,9486,3684,4900,0,9485,104
2023-01-01,486,Security,61792,5149.33,32696,16279,8663,0,29394,20829
2023-01-01,487,Enterprise,91866,7655.5,22949,19516,9177,0,3856,18230
2023-01-01,488,AI Suite,32937,2744.75,14641,2051,5389,0,14983,23315
2023-01-01,489,Enterprise,147174,12264.5,4676,17159,8051,0,24929,12797
2023-01-01,490,Security,136715,11392.92,31528,3940,5668,0,18876,29
2023-01-01,491,Security,126994,10582.83,21705,11994,2896,0,7608,34001
2023-01-01,492,Core Platform,121512,10126.0,32665,6905,582,0,24910,37600
2023-01-01,493,Analytics,31225,2602.08,17517,10514,4290,0,11720,18411
2023-01-01,494,Core Platform,52119,4343.25,5813,8966,653,0,20768,24925
2023-01-01,495,Security,84840,7070.0,5210,8110,6247,0,8651,21442
2023-01-01,496,Core Platform,86386,7198.83,36902,9532,3792,0,14443,39336
2023-01-01,497,AI Suite,133613,11134.42,47322,19167,9530,0,1061,18584
2023-01-01,498,Enterprise,138643,11553.58,15926,18498,875,0,7164,8250
2023-01-01,499,Analytics,90239,7519.92,2992,4550,5379,0,29483,19670
2023-01-01,500,Security,17367,1447.25,24652,19187,1820,27880,26298,22980
2023-02-01,1,Analytics,53142,4428.5,47684,4494,2622,0,28998,2911
2023-02-01,2,Security,106126,8843.83,22974,11393,3899,0,14456,37887
2023-02-01,3,Enterprise,61024,5085.33,36784,773,4749,0,23353,21136
2023-02-01,4,Enterprise,88842,7403.5,7405,2847,9342,0,21685,27737
2023-02-01,5,Security,145363,12113.58,3328,9020,2042,0,6952,4611
2023-02-01,6,Core Platform,110688,9224.0,27062,14142,8275,0,27847,37453
2023-02-01,7,Enterprise,51214,4267.83,14812,5831,4998,0,4051,35033
2023-02-01,8,Core Platform,90959,7579.92,19621,10959,130,0,15019,8499
2023-02-01,9,Core Platform,90714,7559.5,24466,16538,6310,0,4262,29129
2023-02-01,10,Enterprise,29192,2432.67,31440,17653,4231,0,28178,15214
2023-02-01,11,AI Suite,78057,6504.75,25998,8387,8267,0,28238,9119
2023-02-01,12,Analytics,20135,1677.92,1840,3503,2784,0,27193,34156
2023-02-01,13,Analytics,10388,865.67,13184,5807,6696,0,11628,10944
2023-02-01,14,Enterprise,135553,11296.08,41053,18935,7807,0,29329,11667
2023-02-01,15,Enterprise,36910,3075.83,22184,16952,4999,0,26785,24771
2023-02-01,16,Analytics,43861,3655.08,13792,5531,9713,0,16423,2852
2023-02-01,17,Security,7072,589.33,26985,2029,7108,0,12572,7313
2023-02-01,18,Security,14657,1221.42,22272,3972,851,0,22917,11358
2023-02-01,19,Core Platform,47725,3977.08,30727,8455,8837,0,15971,8383
2023-02-01,20,Analytics,142873,11906.08,43085,18966,8835,0,7387,11907
2023-02-01,21,Enterprise,45415,3784.58,34810,3996,1023,0,26424,39013
2023-02-01,22,Analytics,18375,1531.25,2257,6416,444,0,26564,12068
2023-02-01,23,Core Platform,28949,2412.42,40827,9269,2695,0,2042,6710
2023-02-01,24,Analytics,66976,5581.33,10472,4621,4694,0,2994,20718
2023-02-01,25,AI Suite,82071,6839.25,12046,702,9861,0,6614,11882
2023-02-01,26,Core Platform,36952,3079.33,9164,16938,1533,0,5073,37665
2023-02-01,27,Security,7719,643.25,44764,2927,5247,0,9108,1183
2023-02-01,28,Enterprise,23537,1961.42,8940,10011,6380,0,14349,2339
2023-02-01,29,Security,60681,5056.75,41149,19771,7759,0,15649,12800
2023-02-01,30,AI Suite,74096,6174.67,25738,3048,4707,0,16831,4016
2023-02-01,31,Enterprise,124257,10354.75,11251,6342,7720,0,29162,10113
2023-02-01,32,Analytics,25292,2107.67,6456,10693,9962,0,1559,38849
2023-02-01,33,Security,19270,1605.83,44796,12919,5374,0,26555,3249
2023-02-01,34,Enterprise,142212,11851.0,23764,646,1402,0,17718,27878
2023-02-01,35,Security,70789,5899.08,9027,12300,6043,0,920,3879
2023-02-01,36,AI Suite,86700,7225.0,27553,10453,3212,0,19103,12924
2023-02-01,37,Security,123274,10272.83,27107,10427,3415,0,25161,4578
2023-02-01,38,Analytics,49238,4103.17,22765,4694,4070,0,28243,3433
2023-02-01,39,AI Suite,148474,12372.83,47645,13117,9321,0,12607,25359
2023-02-01,40,AI Suite,75844,6320.33,49272,3496,2891,0,16168,8102
2023-02-01,41,Security,115502,9625.17,48244,13644,8364,0,29664,21562
2023-02-01,42,Security,133211,11100.92,42454,16567,1174,0,3264,18911
2023-02-01,43,Core Platform,97363,8113.58,3141,17224,2459,0,18459,33773
2023-02-01,44,Analytics,27268,2272.33,7513,121,7972,0,4407,10601
2023-02-01,45,Enterprise,134201,11183.42,21893,6881,9151,0,22957,26277
2023-02-01,46,Security,89085,7423.75,3768,12001,9985,0,25865,13374
2023-02-01,47,Security,62056,5171.33,16993,3603,7438,0,25025,16297
2023-02-01,48,Core Platform,45203,3766.92,12031,16683,8597,0,705,28182
2023-02-01,49,Core Platform,136131,11344.25,37860,19405,2149,0,20137,22741
2023-02-01,50,Enterprise,20454,1704.5,17437,3344,3992,0,21997,867
2023-02-01,51,Enterprise,152655,12721.25,22645,19182,815,0,23477,1108
2023-02-01,52,Security,68366,5697.17,46713,17822,6531,0,15049,38275
2023-02-01,53,AI Suite,20472,1706.0,39090,7715,7002,0,5867,30320
2023-02-01,54,AI Suite,121563,10130.25,38306,2101,5245,0,9692,17996
2023-02-01,55,Core Platform,17335,1444.58,7892,188,9941,0,24147,36988
2023-02-01,56,Enterprise,78099,6508.25,16918,17652,5825,0,25423,2373
2023-02-01,57,Security,44150,3679.17,3851,2571,8279,0,12866,8244
2023-02-01,58,Analytics,49204,4100.33,6736,2704,1760,0,12325,7649
2023-02-01,59,Core Platform,87719,7309.92,44481,6641,3107,0,24450,37152
2023-02-01,60,Core Platform,18815,1567.92,13145,17226,4398,0,26205,31406
2023-02-01,61,Analytics,37147,3095.58,15375,2323,3297,0,23332,29627
2023-02-01,62,Core Platform,133447,11120.58,24413,4530,5168,0,8680,35969
2023-02-01,63,Security,124799,10399.92,5535,14910,9944,0,27196,7519
2023-02-01,64,AI Suite,132210,11017.5,4998,16506,3023,0,6146,7605
2023-02-01,65,AI Suite,50336,4194.67,16643,9558,149,0,3164,5347
2023-02-01,66,Security,125892,10491.0,37210,7929,4836,0,25569,26210
2023-02-01,67,Enterprise,50297,4191.42,1810,6563,59,0,20706,14213
2023-02-01,68,Core Platform,146651,12220.92,34391,19180,2780,0,13115,23497
2023-02-01,69,Core Platform,151440,12620.0,11196,7919,4117,0,22955,28363
2023-02-01,70,Core Platform,141745,11812.08,30631,12688,838,0,27964,8020
2023-02-01,71,Enterprise,48666,4055.5,31670,8100,992,0,75,30164
2023-02-01,72,Core Platform,103300,8608.33,31947,19307,9314,0,20665,15419
2023-02-01,73,AI Suite,84588,7049.0,6109,14899,9525,0,28061,7939
2023-02-01,74,AI Suite,16010,1334.17,15465,9858,5462,0,26152,28009
2023-02-01,75,Security,24564,2047.0,19300,6479,9862,0,4084,33585
2023-02-01,76,Analytics,118259,9854.92,19357,11683,2298,0,138,31927
2023-02-01,77,Core Platform,88903,7408.58,16851,8966,7870,0,17737,12078
2023-02-01,78,Core Platform,35657,2971.42,7416,2664,5411,0,15147,21281
2023-02-01,79,AI Suite,104915,8742.92,32005,15037,1694,0,29322,5080
2023-02-01,80,Enterprise,150756,12563.0,14446,15697,6931,0,14000,38329
2023-02-01,81,AI Suite,113824,9485.33,4242,1695,124,0,14343,7965
2023-02-01,82,Security,20629,1719.08,37805,14969,4535,0,5611,30664
2023-02-01,83,Analytics,68702,5725.17,44753,17071,653,0,6544,26553
2023-02-01,84,AI Suite,54885,4573.75,48455,6490,9678,0,10234,39912
2023-02-01,85,AI Suite,148757,12396.42,16353,9817,7089,0,10363,33385
2023-02-01,86,Security,99376,8281.33,11561,18154,7178,0,25614,4652
2023-02-01,87,Analytics,142749,11895.75,6972,1842,8052,0,17554,7959
2023-02-01,88,Core Platform,128014,10667.83,31958,10955,1263,0,8622,1173
2023-02-01,89,Analytics,164539,13711.58,45566,17428,1954,0,17509,22707
2023-02-01,90,Analytics,44600,3716.67,33176,429,5841,0,5051,21362
2023-02-01,91,Enterprise,51486,4290.5,30396,772,1296,0,21331,8047
2023-02-01,92,AI Suite,36856,3071.33,24436,578,7193,0,29190,12157
2023-02-01,93,Security,0,0.0,44595,806,6930,52983,5920,9671
2023-02-01,94,AI Suite,61172,5097.67,20105,5925,5156,0,23181,34350
2023-02-01,95,AI Suite,94796,7899.67,3061,8660,3753,0,20483,1199
2023-02-01,96,Enterprise,31250,2604.17,19083,7846,373,0,4229,1058
2023-02-01,97,Security,111343,9278.58,22445,7587,5245,0,10823,3075
2023-02-01,98,Core Platform,40043,3336.92,31915,14865,2081,0,17489,7397
2023-02-01,99,AI Suite,94263,7855.25,31816,6360,6850,0,27332,35142
2023-02-01,100,Core Platform,32571,2714.25,4088,12934,7315,0,27645,24581
2023-02-01,101,Analytics,104972,8747.67,27676,15476,3788,0,12209,9976
2023-02-01,102,Security,120554,10046.17,6609,17450,2938,0,20607,17534
2023-02-01,103,Analytics,108617,9051.42,18165,8421,4589,0,26952,20803
2023-02-01,104,Analytics,16315,1359.58,49740,9385,1710,0,17711,34142
2023-02-01,105,Analytics,55432,4619.33,24758,7216,2737,0,9631,18682
2023-02-01,106,Enterprise,113965,9497.08,17076,18157,5700,0,1206,27975
2023-02-01,107,Core Platform,21550,1795.83,46348,6383,7829,0,29144,10734
2023-02-01,108,Core Platform,14758,1229.83,24144,3405,1720,0,19272,18689
2023-02-01,109,Enterprise,48848,4070.67,22462,5825,1323,0,1791,12511
2023-02-01,110,Analytics,120108,10009.0,22044,810,717,0,3853,32386
2023-02-01,111,AI Suite,25804,2150.33,23760,13154,5892,0,6339,15357
2023-02-01,112,AI Suite,75724,6310.33,28272,14038,9990,0,14551,20818
2023-02-01,113,Enterprise,19868,1655.67,2041,387,2967,0,15461,1972
2023-02-01,114,Security,72226,6018.83,43111,473,4706,0,18227,2786
2023-02-01,115,Enterprise,70569,5880.75,7703,15924,584,0,10728,21943
2023-02-01,116,Analytics,116090,9674.17,25362,12921,3934,0,11623,4641
2023-02-01,117,Security,52569,4380.75,41447,3592,6633,0,22964,27567
2023-02-01,118,Analytics,44047,3670.58,33048,8618,5428,0,24932,2112
2023-02-01,119,Analytics,144689,12057.42,31560,6207,1071,0,6411,14579
2023-02-01,120,Enterprise,35394,2949.5,38566,19438,7276,0,6531,22085
2023-02-01,121,AI Suite,113464,9455.33,5590,5335,9157,0,4152,16928
2023-02-01,122,Enterprise,95830,7985.83,11044,4161,2527,0,7665,23669
2023-02-01,123,Analytics,13438,1119.83,20427,4510,8886,0,3447,14058
2023-02-01,124,AI Suite,70265,5855.42,23389,12289,6221,0,11812,29064
2023-02-01,125,Core Platform,21297,1774.75,46736,10346,7758,0,17922,5371
2023-02-01,126,AI Suite,150928,12577.33,33034,10973,3568,0,22048,37899
2023-02-01,127,AI Suite,123190,10265.83,31588,788,2146,0,19790,8009
2023-02-01,128,Enterprise,110702,9225.17,36457,5890,1449,0,10975,29912
2023-02-01,129,Security,96344,8028.67,35135,6530,486,0,5550,5071
2023-02-01,130,AI Suite,140251,11687.58,29499,4796,5398,0,23822,5426
2023-02-01,131,Security,24657,2054.75,7135,4626,9129,0,11681,2193
2023-02-01,132,Core Platform,51069,4255.75,48446,3008,150,0,20055,38710
2023-02-01,133,Security,37036,3086.33,47196,16248,6314,0,7281,37824
2023-02-01,134,AI Suite,33360,2780.0,16868,1951,5750,0,12648,26538
2023-02-01,135,Security,22757,1896.42,21360,6362,5892,0,7655,21670
2023-02-01,136,Core Platform,64586,5382.17,25715,8103,3162,0,19901,13327
2023-02-01,137,Enterprise,87120,7260.0,46583,5095,1693,0,20725,21432
2023-02-01,138,Enterprise,133563,11130.25,25549,12861,4771,0,7881,33801
2023-02-01,139,Security,96870,8072.5,17062,16402,2916,0,15142,25900
2023-02-01,140,Enterprise,112974,9414.5,49720,2205,1437,0,21426,30532
2023-02-01,141,Security,88924,7410.33,12240,234,8550,0,19751,22693
2023-02-01,142,Core Platform,96148,8012.33,6146,10096,1618,0,6102,22217
2023-02-01,143,Core Platform,136578,11381.5,7090,2147,6325,0,26451,774
2023-02-01,144,Analytics,24983,2081.92,27031,2221,4892,0,19027,39661
2023-02-01,145,Enterprise,71644,5970.33,39782,9123,2486,0,15632,363
2023-02-01,146,Enterprise,118108,9842.33,33507,17643,481,0,9578,11626
2023-02-01,147,Analytics,86132,7177.67,38701,15051,3679,0,4652,11372
2023-02-01,148,AI Suite,26533,2211.08,7711,14625,8785,0,27610,17965
2023-02-01,149,Enterprise,36384,3032.0,17985,11693,4136,0,7619,30753
